Date,house_starts,build_permit,cpi,ppi,gdp,corp_profit,ind_prod,home_sales,home_constr,imports,personal_consump,unempl_claims,consum_sent,lead_ind,t10_2,bus_confid,unempl_rate,cap_util,euro_confid,recess_prob,CAPE,fed_funds,VTI,AGG,DBC,^VIX,VTI_1d_Rtn,AGG_1d_Rtn,DBC_1d_Rtn,^VIX_1d_Rtn
5/9/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.193771626,1.012211737,0.999226156,0.000105,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.457779414,1.584281293,0.650296192,0.732891827,-0.000325047,9.23E-05,-0.004861084,0.019447244
5/10/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.193771626,1.012211737,0.999226156,0.000106,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.463170588,1.584719109,0.660733588,0.751287706,0.002193514,0.00027635,0.016050218,0.025100402
5/11/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.193771626,1.012211737,0.999226156,0.000104,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.455982811,1.584573478,0.663456356,0.779985303,-0.002918099,-9.19E-05,0.004120826,0.038197879
5/12/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.193771626,1.012211737,0.999226156,0.000104,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.451190619,1.590414153,0.663456356,0.765268543,-0.001951232,0.003685961,0,-0.018867996
5/15/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.190311419,1.012211737,0.999226156,0.000103,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.464368209,1.589830442,0.667086808,0.766740247,0.005375996,-0.000367018,0.005472028,0.001923121
5/16/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.161290323,1.012211737,0.999226156,0.000104,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.462970756,1.591874157,0.667994444,0.783664422,-0.000567063,0.001285493,0.001360597,0.022072893
5/17/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.161290323,1.012211737,0.999226156,9.60E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.418646476,1.600051261,0.672532391,1.147167033,-0.017996267,0.005136778,0.00679339,0.463849832
5/18/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.161290323,1.012211737,0.999226156,9.60E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.425834082,1.599175232,0.670717212,1.07873434,0.002971747,-0.0005475,-0.002699021,-0.059653643
5/19/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.161290323,1.012211737,0.999226156,9.50E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.443204713,1.599175232,0.683877423,0.885945535,0.007160684,0,0.019621102,-0.178717593
5/22/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.154121864,1.012211737,0.999226156,9.60E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.45618213,1.598152649,0.688415464,0.804267857,0.005311637,-0.000639444,0.006635752,-0.092192663
5/23/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.116104869,1.012211737,0.999226156,9.80E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.460374829,1.59508701,0.68614642,0.788815316,0.001706998,-0.001918239,-0.003296039,-0.019213178
5/24/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.116104869,1.012211737,0.999226156,9.70E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.467562776,1.597861387,0.68478506,0.737306869,0.002921485,0.001739326,-0.001984067,-0.065298488
5/25/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.116104869,1.012211737,0.999226156,9.50E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.477944949,1.598591125,0.669809623,0.735099313,0.004207461,0.000456697,-0.021868813,-0.00299408
5/26/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.116104869,1.012211737,0.999226156,9.50E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.477545457,1.598006886,0.674801388,0.721854327,-0.000161219,-0.000365471,0.007452513,-0.018017954
5/30/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.052434457,1.012211737,0.999226156,9.30E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.473552761,1.601073449,0.669355805,0.763796909,-0.001611553,0.001918992,-0.008069905,0.058103942
5/31/2017,-0.2,0,0.018563432,0.040474906,0.038849539,0.125003114,0.01910194,0.112084063,0.06039604,0.047100782,0.04103472,-0.038022814,1.012211737,0.999226156,9.30E-05,1.005747587,0.044,0.765629,1.013251949,0.0004,1.382704952,0.009268966,2.472753777,1.602679875,0.662095043,0.766004395,-0.00032301,0.001003343,-0.010847388,0.002890148
6/1/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.038022814,1.011149427,0.999370256,9.30E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.495713876,1.60194763,0.657556955,0.727741003,0.009285234,-0.000456888,-0.006854134,-0.049951922
6/2/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.038022814,1.011149427,0.999370256,8.70E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.503900638,1.60721462,0.654380368,0.717439286,0.003280329,0.003287866,-0.004830892,-0.014155747
6/5/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.045627376,1.011149427,0.999370256,8.60E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.500705558,1.604727943,0.650750011,0.740985988,-0.001276041,-0.001547196,-0.005547779,0.032820482
6/6/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.052830189,1.011149427,0.999370256,8.40E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.494317107,1.607947128,0.655288005,0.768947733,-0.00255466,0.002006063,0.006973483,0.037735862
6/7/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.052830189,1.011149427,0.999370256,8.60E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.497112011,1.606045086,0.64621197,0.764532761,0.001120509,-0.001182901,-0.013850452,-0.005741576
6/8/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.052830189,1.011149427,0.999370256,8.60E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.501504883,1.604435362,0.64621197,0.747608516,0.001759181,-0.001002291,0,-0.022136717
6/9/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.052830189,1.011149427,0.999370256,8.60E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.499508108,1.603118615,0.649842374,0.787343612,-0.00079823,-0.000820692,0.005617978,0.053149603
6/12/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.075471698,1.011149427,0.999370256,8.60E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.499108616,1.603118615,0.643942973,0.843267102,-0.000159828,0,-0.009078204,0.07102806
6/13/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.102564103,1.011149427,0.999370256,8.30E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.511487223,1.603557091,0.646665788,0.766740247,0.004953209,0.000273514,0.004228348,-0.090750433
6/14/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.102564103,1.011149427,0.999370256,8.00E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.507893676,1.608678977,0.635320803,0.78292864,-0.001430844,0.003194078,-0.017543815,0.021113269
6/15/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.102564103,1.011149427,0.999370256,8.10E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.502303012,1.607654547,0.638043571,0.802060301,-0.002229227,-0.000636814,0.004285659,0.024436021
6/16/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.102564103,1.011149427,0.999370256,8.40E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.500705558,1.608678977,0.640766386,0.763796909,-0.000638394,0.00063722,0.004267444,-0.047706378
6/19/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.087912088,1.011149427,0.999370256,8.30E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.521071096,1.606483694,0.636682116,0.763061057,0.008143917,-0.001364649,-0.006374039,-0.000963413
6/20/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.045977011,1.011149427,0.999370256,8.00E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.503900638,1.608970503,0.630328944,0.799116964,-0.006810779,0.001547982,-0.009978563,0.047251666
6/21/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.045977011,1.011149427,0.999370256,8.00E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.500991983,1.609264007,0.623521953,0.791022802,-0.001161649,0.000182418,-0.010799109,-0.010128882
6/22/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.045977011,1.011149427,0.999370256,8.10E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.501994213,1.609995724,0.624429542,0.771155219,0.000400733,0.00045469,0.001455585,-0.025116322
6/23/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.045977011,1.011149427,0.999370256,8.10E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.508213065,1.610288305,0.627152357,0.737306869,0.002485558,0.000181728,0.004360484,-0.043893044
6/26/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.053639847,1.011149427,0.999370256,7.80E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.510018036,1.611750816,0.628513765,0.728476785,0.000719624,0.000908229,0.002170776,-0.011976131
6/27/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.057251908,1.011149427,0.999370256,8.30E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.48935873,1.606923226,0.635774621,0.813833723,-0.00823074,-0.002995246,0.011552422,0.117171803
6/28/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.057251908,1.011149427,0.999370256,8.80E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.512826263,1.607507992,0.63985875,0.738042651,0.00942714,0.000363905,0.006423863,-0.093128449
6/29/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.057251908,1.011149427,0.999370256,8.90E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.492768329,1.604435362,0.642581565,0.841795397,-0.007982221,-0.001911425,0.004255338,0.140578254
6/30/2017,-0.093975904,0.120033113,0.016405658,0.031982942,0.038849539,0.125003114,0.016163683,0.111310592,0.056102362,0.047100782,0.038802312,-0.057251908,1.011149427,0.999370256,9.30E-05,1.007511843,0.043,0.767832,1.014738238,0.0004,1.403231285,0.010600079,2.496178099,1.60238637,0.655741823,0.822663737,0.001367865,-0.00127708,0.020480292,-0.02272721
7/3/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.022900763,1.010737834,0.999651552,9.40E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.502195411,1.599528097,0.662548814,0.825607074,0.00241061,-0.00178376,0.010380596,0.003577814
7/5/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.003921569,1.010737834,0.999651552,9.20E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.505003126,1.60040716,0.652565236,0.814569505,0.0011221,0.000549576,-0.01506844,-0.013369035
7/6/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.003921569,1.010737834,0.999651552,9.70E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.480332335,1.597328198,0.653019008,0.922737294,-0.009848607,-0.001923862,0.000695365,0.132791356
7/7/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.003921569,1.010737834,0.999651552,9.90E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.497582213,1.596742112,0.646665788,0.823399518,0.006954664,-0.000366916,-0.009728997,-0.107655533
7/10/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.015686275,1.010737834,0.999651552,9.80E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.499387355,1.597475412,0.649388603,0.817512843,0.000722756,0.000459247,0.004210545,-0.007149234
7/11/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.027777778,1.010737834,0.999651552,0.0001,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.49878547,1.598941088,0.655741823,0.80132452,-0.000240813,0.000917495,0.009783387,-0.019801919
7/12/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.027777778,1.010737834,0.999651552,9.80E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.51663672,1.603779363,0.652565236,0.757910234,0.007143971,0.003025924,-0.004844264,-0.054178157
7/13/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.027777778,1.010737834,0.999651552,9.80E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.520648376,1.602020182,0.652111418,0.728476785,0.001594054,-0.001096897,-0.000695437,-0.038835006
7/14/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,0.027777778,1.010737834,0.999651552,9.80E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.5318806,1.603632545,0.659372227,0.699779258,0.004456085,0.001006456,0.011134308,-0.039393879
7/17/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.027777778,1.010737834,0.999651552,9.50E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.5318806,1.604365976,0.657103136,0.722590109,0,0.000457356,-0.00344129,0.032597209
7/18/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.057692308,1.010737834,0.999651552,9.10E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.533485569,1.60803142,0.659825999,0.727741003,0.000633904,0.002284668,0.004143736,0.007128376
7/19/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.057692308,1.010737834,0.999651552,9.00E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.548127393,1.608471083,0.6657254,0.720382623,0.00577932,0.000273417,0.008940844,-0.010111262
7/20/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.057692308,1.010737834,0.999651552,9.00E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.549732363,1.608911406,0.664817811,0.704930082,0.000629862,0.000273752,-0.001363309,-0.021450464
7/21/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.057692308,1.010737834,0.999651552,8.80E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.546322422,1.611696995,0.655741823,0.688741689,-0.001337372,0.00173135,-0.013651842,-0.022964537
7/24/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.042307692,1.010737834,0.999651552,8.90E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.546523107,1.610231451,0.657103136,0.693892583,7.88E-05,-0.000909317,0.00207599,0.007478702
7/25/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.056818182,1.010737834,0.999651552,9.30E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.554947446,1.604512795,0.66436404,0.693892583,0.003308173,-0.00355145,0.011049868,0
7/26/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.056818182,1.010737834,0.999651552,9.30E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.553141791,1.607591889,0.670717212,0.706401786,-0.000706729,0.001919021,0.009562788,0.018027579
7/27/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.056818182,1.010737834,0.999651552,9.60E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.548729278,1.605245962,0.674801388,0.743929326,-0.001728268,-0.00145928,0.006089266,0.053124922
7/28/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.056818182,1.010737834,0.999651552,9.60E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.544517109,1.608471083,0.67843184,0.757174382,-0.001652655,0.002009113,0.00538003,0.017804185
7/31/2017,-0.235930736,0.046744574,0.017251074,0.030900373,0.042342205,0.106569896,0.012735238,-0.089171975,0.040658277,0.047100782,0.039712465,-0.071969697,1.010737834,0.999651552,9.60E-05,1.009273548,0.043,0.766891,1.015998591,0.001,1.415199092,0.011727773,2.543113166,1.607738971,0.682516016,0.754966896,-0.000551752,-0.000455161,0.006020024,-0.002915426
8/1/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.078947368,1.011705899,1.000298421,9.20E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.54832842,1.61214642,0.674801388,0.742457692,0.002050736,0.002741396,-0.011303218,-0.016569208
8/2/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.078947368,1.011705899,1.000298421,9.10E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.545921564,1.610971083,0.676162796,0.75643853,-0.000944484,-0.000729051,0.002017494,0.018830483
8/3/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.078947368,1.011705899,1.000298421,9.00E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.540104766,1.61420359,0.671171078,0.768211881,-0.002284751,0.002006559,-0.007382421,0.015564188
8/4/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.078947368,1.011705899,1.000298421,9.10E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.545519681,1.611558883,0.672532391,0.738042651,0.002131768,-0.001638398,0.002028266,-0.039272018
8/7/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.045112782,1.011705899,1.000298421,9.00E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.550534421,1.611411669,0.673893846,0.730684341,0.001970026,-9.13E-05,0.00202437,-0.009970033
8/8/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.041509434,1.011705899,1.000298421,9.30E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.543514024,1.609942563,0.674347664,0.806475343,-0.00275252,-0.000911689,0.000673427,0.103726052
8/9/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.041509434,1.011705899,1.000298421,9.10E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.540706139,1.611411669,0.678885611,0.817512843,-0.001103939,0.000912521,0.006729388,0.013686097
8/10/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.041509434,1.011705899,1.000298421,8.70E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.503398668,1.613028121,0.668448215,1.180279671,-0.014683898,0.001003128,-0.015374307,0.443744501
8/11/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.041509434,1.011705899,1.000298421,8.90E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.508012038,1.614351332,0.670717212,1.141280357,0.001842842,0.000820327,0.003394424,-0.033042435
8/14/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.075471698,1.011705899,1.000298421,8.90E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.533685913,1.613616317,0.664817811,0.907284752,0.010236743,-0.0004553,-0.008795662,-0.20502903
8/15/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,9.20E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.531279398,1.611264851,0.661641224,0.885945535,-0.000949808,-0.001457265,-0.004778131,-0.023519867
8/16/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,9.00E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.535892426,1.61420359,0.659825999,0.863870466,0.00182241,0.001823871,-0.00274352,-0.024916959
8/17/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,8.70E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.495576214,1.616555057,0.661641224,1.144223695,-0.015898234,0.001456735,0.002751067,0.324531558
8/18/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,8.60E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.491364216,1.615526142,0.673440028,1.049300962,-0.001687786,-0.000636486,0.01783263,-0.082958196
8/21/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,8.60E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.4949745,1.61670082,0.665271629,0.970566551,0.00144912,0.000727118,-0.012129363,-0.075035107
8/22/2017,-0.323809524,0.112406328,0.019281216,0.038585209,0.042342205,0.106569896,0.009202535,-0.033043478,0.043352601,0.047100782,0.039607135,-0.071969697,1.011705899,1.000298421,8.90E-05,1.011845212,0.044,0.764472,1.017022229,0.0012,1.411082991,0.011830353,2.520046832,1.615232374,0.667086808,0.83517294,0.010049134,-0.000908298,0.002728478,-0.139499565
